	healthy
MEIOB	0.17414318234346293
FAHD1	1.00311472020391
HS3ST6	0.30532408048314036
MSRB1	2.1574637798194995
RPL3L	0.583019830840072
NDUFB10	2.649922169056799
RPS2	3.0696183020910133
RNF151	0.33495112840129965
TBL3	2.309326313883846
NOXO1	0.331042046616928
GFER	1.765659969526705
SYNGR3	0.5028129332156843
ZNF598	2.3056785181356116
NPW	0.42584869963484046
SLC9A3R2	2.6086383915635483
NTHL1	2.0665672058155646
TSC2	2.3307176539457455
PKD1	2.174839918593188
RAB26	1.20563370021921
TRAF7	2.389684883889931
CASKIN1	0.8341367673059032
MLST8	2.033581910253096
BRICD5	1.853162997467764
PGP	1.963647494760331
E4F1	2.2122828760711655
DNASE1L2	1.3214886106863595
ECI1	2.3159281675465375
RNPS1	2.2664868458778664
ABCA3	1.9132281328864804
CCNF	1.1691211252673823
NTN3	0.23283368041924324
TBC1D24	1.8687085203989453
ATP6V0C	0.02859938497183117
AMDHD2	2.185058814940014
PDPK1	2.0138058627367164
KCTD5	1.9965778347170344
PRSS27	1.3296639499195753
SRRM2	2.8229275158065783
PRSS33	0.05184628363373092
PRSS41	0.0390140582322929
PRSS21	1.1120681730286903
ZG16B	2.022856513134597
PRSS22	1.8853889457155368
FLYWCH2	2.24797895622577
FLYWCH1	2.1739014083078283
KREMEN2	0.17196201820800666
PKMYT1	0.7306979760760296
PAQR4	1.168397382957267
CLDN9	0.549053916163918
CLDN6	0.04855012410665064
TNFRSF12A	2.296767047903425
HCFC1R1	2.5839171932362257
THOC6	2.329961559490795
MMP25	1.4624664744875322
IL32	2.3166284591019006
ZSCAN10	0.06510417039084149
ZNF205	2.036915635874917
ZNF213	1.8862901664180265
OR1F1	0.013433668992753287
ZNF200	1.5539503538239365
MEFV	0.7735360160124608
ZNF263	1.9721789206978926
TIGD7	0.8316882249255518
ZNF75A	1.981243652952986
OR2C1	0.18706535168242402
NAA60	0.04422372622066091
MTRNR2L4	0.2928332572495282
ZSCAN32	1.6552691098983328
ZNF174	1.8391509729824083
ZNF597	1.3597416024468874
C16orf90	0.11673774605927387
CLUAP1	1.6957020075630433
NLRC3	1.0797670716360008
SLX4	1.3755071511946022
DNASE1	1.51263159742544
TRAP1	2.290572050340136
CREBBP	2.247538150586089
ADCY9	1.900021256998555
SRL	1.2795792679970623
TFAP4	1.8616938325309924
GLIS2	2.0931780116398175
PAM16	1.744812959930326
VASN	2.422955237710215
CORO7	0.2434761248948513
DNAJA3	2.2537882887167435
NMRAL1	2.1682147859701963
HMOX2	2.3269338219051514
CDIP1	2.1018134130852517
C16orf96	0.30658742975096426
UBALD1	2.0840651307269735
MGRN1	2.163391967169843
NUDT16L1	2.1895034840911864
ANKS3	1.9894405936674646
C16orf71	0.7312777585895021
ZNF500	1.6857420507429883
SEPT12	0.2891959209412387
SMIM22	2.0013295886205626
ROGDI	2.0563240162038356
GLYR1	2.38184966195442
UBN1	2.175047301313633
PPL	2.4971789827164037
SEC14L5	0.6881285143843887
NAGPA	1.846420934208802
ALG1	1.7437198640774747
C16orf89	1.9651982634861151
RBFOX1	0.12235596162309993
TMEM114	0.006102668131661171
METTL22	1.8341278849623897
ABAT	1.1686961845544526
TMEM186	1.1040380887523258
PMM2	2.2259611391178553
CARHSP1	2.306978213650219
USP7	2.3493438605873473
C16orf72	2.1163211449048456
GRIN2A	0.2743753093665432
ATF7IP2	1.395012311020457
EMP2	2.3849640423009686
TEKT5	0.33045958724619606
NUBP1	2.1838667981142668
TVP23A	0.5438788247860165
CIITA	1.8564852369307037
DEXI	2.30152497007448
CLEC16A	1.9088125055652834
RMI2	0.921080058571229
SOCS1	1.9541386351270609
TNP2	0.13728265589261482
PRM3	0.08659423434957104
PRM2	1.906130395424399
PRM1	1.8877104451578068
LITAF	2.488333580698558
SNN	0.061397175796354425
TXNDC11	2.235065066925262
ZC3H7A	2.2562278070612742
RSL1D1	2.486592965632865
GSPT1	2.2876180587361277
TNFRSF17	1.0184333922126683
SNX29	1.857922430038615
CPPED1	1.9573463169447465
SHISA9	0.2752918016890696
ERCC4	1.3587655435963624
MKL2	2.2538500185740453
PARN	2.1655338256242493
BFAR	2.230972729618755
PLA2G10	0.4173226643298179
NPIPA3	0.8730189769428154
NPIPA2	0.9100121236966187
NOMO1	2.2097303270228608
NPIPA1	2.234240661127081
PDXDC1	2.350272421319276
NTAN1	2.4716362608526903
RRN3	2.2935425911279674
NPIPA5	2.1400300630047004
MPV17L	1.5774643106842727
C16orf45	2.1909606731064843
NDE1	1.731844058231156
MYH11	2.663825782343407
FOPNL	2.191706052362725
ABCC1	2.0564575474866786
ABCC6	1.315937391210698
NOMO3	1.6734100061412565
NPIPA7	0.7201360175503968
XYLT1	1.8025983720895393
NPIPA8	1.3805446227967937
NOMO2	1.6480023183559398
RPS15A	2.548612149374579
ARL6IP1	2.634268477254627
SMG1	2.0911975596345873
TMC7	1.3087112040271665
COQ7	1.8711141916715304
SYT17	1.5909902054703862
CLEC19A	0.029723830112164742
TMC5	1.763639703641869
GDE1	2.21614461656977
CCP110	1.8408772454429325
KNOP1	1.9207117667342801
IQCK	1.752411635789064
GPRC5B	2.0753360056637637
GPR139	0.00950069525994061
GP2	1.5600130608246423
UMOD	0.31797945284756124
PDILT	0.06406536122460475
ACSM5	1.9934265023351647
ACSM2A	0.2665817088380757
ACSM2B	0.2665391289455074
ACSM3	1.2076724959757534
ACSM1	1.1205329380871916
THUMPD1	2.19720181311006
ERI2	1.6449580971346698
DCUN1D3	2.079610763868065
LYRM1	2.1323162255653294
DNAH3	0.0676292760490238
TMEM159	2.2420550621559787
ZP2	0.09543239266537815
ANKS4B	0.0586798301445741
CRYM	0.8704678971780915
NPIPB3	1.7188024170486744
METTL9	2.363211344415444
IGSF6	1.3801528284116489
OTOA	0.34771087265769257
NPIPB4	1.4607538324931018
UQCRC2	2.603502751429709
PDZD9	0.3482750751767857
VWA3A	0.6417852703862803
SDR42E2	0.21415072391536888
EEF2K	2.251344264669627
POLR3E	2.2065717052966005
CDR2	2.104971292637479
NPIPB5	1.367630537294389
HS3ST2	1.5570077120706811
USP31	1.9357015049980235
SCNN1G	1.4613015486789802
SCNN1B	2.1680446724542373
COG7	2.0670089439034727
GGA2	2.303667473503191
EARS2	1.8878798486856991
UBFD1	2.1471923578640135
NDUFAB1	2.406306768444537
PALB2	1.6894995675103963
DCTN5	2.1313099655829832
PLK1	1.227869428850163
ERN2	0.12030383441828749
CHP2	0.29781418487436917
PRKCB	0.9355456457342672
CACNG3	0.020026177577789964
RBBP6	2.200966583712317
TNRC6A	2.224317755803299
SLC5A11	0.3883252231874736
ARHGAP17	2.383132489584163
LCMT1	2.1422951208371592
AQP8	0.49306686922078513
ZKSCAN2	1.212263437283616
HS3ST4	0.9829612572854255
KDM8	1.4372561750575172
NSMCE1	2.2703644997788484
IL4R	2.338080525037658
IL21R	0.44331363680329755
GTF3C1	2.1381518380810927
KIAA0556	1.867727121265101
GSG1L	0.08681506372141648
XPO6	2.293523565727531
SBK1	1.0771687256199145
NPIPB6	0.745341436417302
EIF3CL	2.1489318954995884
NPIPB7	0.45092060937991585
CLN3	1.712870425857083
APOBR	1.5920142209565518
IL27	0.2941970368400308
NUPR1	2.8353699754580273
SULT1A2	1.1140656687237689
SULT1A1	2.1000610982483523
NPIPB8	0.2463575493974952
EIF3C	1.829845955529621
NPIPB9	0.226884555971217
ATXN2L	2.520724908066138
TUFM	2.6440228704232034
SH2B1	2.239570156920046
ATP2A1	1.258143806139654
RABEP2	1.9508048829538711
CD19	0.5479330151380513
NFATC2IP	2.2347850256129287
SPNS1	2.3382615213710984
LAT	1.989864981317421
NPIPB11	1.6218270971197188
SLX1B	0.1541117705467646
SULT1A4	1.869101051100658
SPN	0.7310850518412416
QPRT	1.7975462869273136
C16orf54	0.7173703208661248
ZG16	0.30219403062691474
KIF22	2.1021378401228255
MAZ	2.4549117931975264
PRRT2	2.0430438977168137
MVP	2.557657931483724
CDIPT	2.5558832221802716
SEZ6L2	1.782986449525284
ASPHD1	0.9975068800731008
KCTD13	1.9242408178833876
TMEM219	2.504177551764522
TAOK2	2.2865796516326324
HIRIP3	2.060573616418685
INO80E	2.3081458450777776
DOC2A	1.1352937466015636
C16orf92	0.0284470385305304
FAM57B	0.23538490390798436
ALDOA	2.8570506934973428
PPP4C	2.4822328771322124
TBX6	1.1682990720593647
YPEL3	2.5219216081573257
GDPD3	2.0823208553478048
MAPK3	2.4991975966122975
CORO1A	2.019107282292376
BOLA2B	0.29481494584425916
SLX1A	0.25226988579162823
SULT1A3	0.7709520833902352
CD2BP2	2.334747426330806
TBC1D10B	2.309449064885938
MYLPF	1.3245030554467294
SEPT1	0.20579178359528266
ZNF48	1.7112460685358453
ZNF771	1.5044803838528966
DCTPP1	2.3036579557701757
SEPHS2	2.3452468259343004
ITGAL	1.5132840253492814
ZNF768	1.9245428140546763
ZNF764	1.7876782073329607
ZNF688	1.8787832546578371
ZNF785	1.7181979208884453
ZNF689	1.9621773525264525
PRR14	2.319033740440909
FBRS	2.3175201230969793
SRCAP	2.164199919755062
PHKG2	2.199141250433167
RNF40	2.312900073929842
ZNF629	1.92770540042814
BCL7C	2.065860068501543
CTF1	1.9703986652558159
FBXL19	1.8714230985910736
ORAI3	2.154625991633014
SETD1A	2.089197938689751
HSD3B7	2.2644152066102996
STX1B	1.4329879860354524
STX4	2.3371213702910643
ZNF668	1.4484917271223527
ZNF646	1.3113160953982446
PRSS53	1.3473830695098021
VKORC1	0.8556771805547284
BCKDK	2.3400112204438246
KAT8	2.357357349002557
PRSS8	2.371355189330029
PRSS36	1.3564202729686465
FUS	2.7297118419004978
PYCARD	2.2436825826814744
TRIM72	0.21011056494401453
PYDC1	0.13827536526347622
ITGAM	1.6789858273858593
ITGAX	1.7854580137030402
ITGAD	0.2876574232204992
COX6A2	1.4074348308056557
ZNF843	0.6500770919779084
ARMC5	1.8066119975903863
TGFB1I1	2.522701881808434
SLC5A2	0.3566685355300911
C16orf58	2.433139239178829
AHSP	0.4554389661171643
ZNF720	1.4999061569191636
ZNF267	1.8044994492577064
TP53TG3D	0.5666184661142591
TP53TG3	0.00231898233779237
TP53TG3C	0.020120761292478244
TP53TG3B	0.0033381565642432247
SHCBP1	0.8408566550355827
VPS35	2.184465413070042
ORC6	0.8374848135976046
MYLK3	0.11365068586963907
C16orf87	1.1798156791764705
GPT2	2.269597092432939
DNAJA2	2.286257555663633
NETO2	0.9806361853607807
ITFG1	2.059448498678761
PHKB	2.1189303010374427
ABCC12	0.2850528776701479
ABCC11	1.4046932072607812
LONP2	2.2144263251963765
SIAH1	1.1980014072580343
N4BP1	2.115261314711024
CBLN1	1.6558063929379199
C16orf78	0.14108615324138377
ZNF423	1.7146581342628047
CNEP1R1	1.769974079175145
HEATR3	1.8483505571351255
PAPD5	1.6622459041034403
ADCY7	1.4031042404804654
BRD7	2.311623695998474
NKD1	1.207428016131704
SNX20	0.8430621324687152
NOD2	1.0634752826639733
CYLD	1.9718089944158221
SALL1	0.6500519575612114
HNRNPA1P48	2.632821622411615
TOX3	1.4190109617072215
CHD9	1.9756067770654833
RBL2	2.3249296256957632
AKTIP	2.0645633917344095
RPGRIP1L	1.0406073626175572
FTO	1.974738313371095
IRX3	2.4489474633371437
IRX5	2.2135550118131606
IRX6	1.8585768486702026
MMP2	2.8907011170965795
LPCAT2	2.0252841953061154
CAPNS2	0.43282969523653253
SLC6A2	0.806458644644812
CES1	2.365826372461338
CES5A	0.01516253117581154
GNAO1	1.0043371617108703
AMFR	2.350496503476314
NUDT21	2.3214260160778046
OGFOD1	1.9825903766611213
BBS2	2.292706445820228
MT4	0.056688950820925725
MT3	0.9548807275930502
MT2A	3.013904503501067
MT1E	2.7008717088714813
MT1M	2.8469525596974714
MT1A	2.7738600453556708
MT1B	0.23989354671447105
MT1F	2.0295500412784717
MT1G	2.094704468898352
MT1H	0.7666323065836087
MT1X	2.9503455395860065
NUP93	2.004943085857574
SLC12A3	0.06748174786351387
HERPUD1	2.6327901795341426
CETP	1.8368714251711864
NLRC5	1.894734729021697
CPNE2	2.1990889059622853
FAM192A	2.3006679606005944
RSPRY1	2.013955621079386
ARL2BP	2.445153295888729
PLLP	2.020691292763555
CCL22	0.9767346775535078
CX3CL1	2.614439119639389
CCL17	0.5188401021744746
CIAPIN1	2.247691582840641
COQ9	2.3152261085797425
POLR2C	2.2798515555461734
DOK4	1.6407967400252697
CCDC102A	1.8889656256804568
KATNB1	2.0790919389267
KIFC3	2.100411715639663
CNGB1	0.054098531103423164
TEPP	0.7296659857448214
ZNF319	1.7409424837846288
USB1	2.0465940838352803
MMP15	1.9800931247172715
CSNK2A2	2.192206711870942
CCDC113	1.1525624691239498
PRSS54	0.07108867406587027
GINS3	1.5106896566855235
NDRG4	1.9933392080092784
SETD6	2.0143168571535903
CNOT1	2.265823727972432
SLC38A7	1.7877526541092366
GOT2	2.414262437218215
CDH8	0.1340780267750898
CDH11	1.8449942526764527
CDH5	2.5233201696017367
BEAN1	0.4409465061027749
TK2	2.0502048298965545
CKLF	2.217890979113555
CMTM1	0.27989003299531423
CMTM2	0.8522753759646121
CMTM3	2.3223978936948564
CMTM4	1.9276888494118984
DYNC1LI2	2.5405947277708156
NAE1	2.2301327416139864
CA7	0.1063675844408323
PDP2	1.4968726294586097
CDH16	0.10179333832733431
RRAD	2.3187163894178684
FAM96B	2.5615641315270747
CES2	2.1958173120291247
CES3	1.1981458850141133
CES4A	2.078493138619682
CBFB	2.213792915217039
C16orf70	1.82958101204454
B3GNT9	1.2031526564517074
TRADD	2.2134066812193565
FBXL8	0.6760607836203214
HSF4	2.3837136798062053
NOL3	2.2351130830192636
KIAA0895L	2.205580353375345
EXOC3L1	1.7665961050324952
E2F4	2.4955295582019934
ELMO3	2.0934240188156528
LRRC29	1.5624114314080146
TMEM208	2.3435015130724257
FHOD1	2.343179959354272
SLC9A5	1.4669975796538177
PLEKHG4	1.9815954315588449
KCTD19	0.29725272167177186
LRRC36	0.5445971149832557
TPPP3	2.1890846085259983
ZDHHC1	2.145240450652064
HSD11B2	2.2932789379928775
ATP6V0D1	2.4517639221830296
AGRP	0.2493929404347593
CTCF	2.2645968474222125
ACD	2.2103298248315695
PARD6A	1.5991655647090124
ENKD1	2.2795682620827487
C16orf86	1.860164565985804
GFOD2	1.974726989445942
RANBP10	2.0752659651006864
TSNAXIP1	1.3416666686016727
CENPT	2.414809804036742
NUTF2	2.410205234366811
EDC4	2.2762384318218403
NRN1L	0.15267501822506574
PSKH1	2.043641001506076
CTRL	1.4912129930014986
PSMB10	2.318504914945393
LCAT	2.3112879286138313
SLC12A4	2.4110310010957994
DPEP3	0.2900955754220662
DPEP2	1.134813676795712
DUS2	1.8095989776874308
NFATC3	1.7566406043281693
ESRP2	1.9439718844124663
PLA2G15	2.02349972899077
SLC7A6	2.2103459089172843
SLC7A6OS	1.8386340866558364
PRMT7	2.01895353208438
SMPD3	0.7690707378591459
ZFP90	1.9303073709198144
CDH3	2.031591430028488
CDH1	2.2866884704705046
TANGO6	1.7694518083131154
HAS3	1.9399709610346607
CHTF8	2.000390406423864
SNTB2	2.0675955827155685
VPS4A	2.5639984704218155
COG8	1.7254217575187178
PDF	1.5935761571972116
NIP7	1.9967937242485458
TMED6	0.9577721415827704
TERF2	1.8750063696132828
CYB5B	2.2120181817383893
NFAT5	2.1183825781746557
NQO1	2.3959426938791055
NOB1	2.4365882076899186
WWP2	2.1321837609354115
CLEC18A	0.5284153991158563
PDPR	2.055837262935705
CLEC18C	0.1469650812511551
EXOSC6	2.061157775779121
AARS	2.513978632863214
DDX19B	2.128024940416192
DDX19A	2.2519396166196515
ST3GAL2	1.8744332174474723
FUK	1.9314453557671394
COG4	2.28773888089624
SF3B3	2.3263849202799904
IL34	2.0651338553510383
MTSS1L	2.157911513132563
VAC14	1.985557885007478
HYDIN	0.7735194231465234
CMTR2	1.9068383929143962
CALB2	2.557459801717166
ZNF23	1.2400725618771247
ZNF19	1.2100349634175147
CHST4	0.3216403968551687
TAT	2.232290981583019
MARVELD3	1.3515332494909968
PHLPP2	1.6147964479220283
AP1G1	2.2042692209478862
ATXN1L	2.123640926306085
ZNF821	1.7877234625621115
IST1	2.569419889576762
PKD1L3	0.33536113595779915
DHODH	1.7606642588377668
TXNL4B	1.8837461666877018
HP	2.284032834411953
HPR	1.4525120100473592
DHX38	2.3901315224993636
PMFBP1	0.4677753539401482
ZFHX3	1.6938976339966931
PSMD7	2.5249307469715645
NPIPB15	2.0341178185028794
CLEC18B	0.42234463037527986
GLG1	2.4577431353655235
RFWD3	1.8417574446055507
MLKL	2.150514228853908
FA2H	1.0159464401171223
WDR59	2.195690568229451
ZNRF1	1.9101159264366967
LDHD	2.1246368728867866
ZFP1	1.6391684956161534
CTRB2	1.79534949518698
CTRB1	1.6432129021414899
BCAR1	2.168814317198637
CFDP1	2.2552167141868624
TMEM170A	1.7710327994229302
CHST6	0.1514088545751133
CHST5	0.408179135977246
TMEM231	1.945865380943443
GABARAPL2	2.480138847981383
ADAT1	1.7680303972456295
KARS	2.5346972468208846
TERF2IP	2.440869020136154
CNTNAP4	0.3652910676770787
MON1B	1.987890597637551
SYCE1L	1.7573836191852819
ADAMTS18	1.5978048939721248
NUDT7	1.9259849753903615
VAT1L	0.6408942405114683
CLEC3A	0.24534178404976667
WWOX	1.632926029281631
MAF	2.2470515151844186
DYNLRB2	1.0740109023602857
CDYL2	1.586173961307163
CMC2	2.015611615185631
CENPN	1.165499678879228
ATMIN	2.1287168206490494
C16orf46	1.3024226377361923
GCSH	1.6050006030736488
GAN	0.845074475527457
CMIP	2.2398513602535446
PLCG2	1.9855226067752745
SDR42E1	1.445966012057153
HSD17B2	1.621633005953866
MPHOSPH6	2.189682386395285
CDH13	1.9259793525648468
HSBP1	2.1125922183323285
MLYCD	2.104978104713563
OSGIN1	1.8623911954326242
NECAB2	0.8183888907398977
SLC38A8	0.06761308095416756
MBTPS1	2.4315680112453055
HSDL1	2.049540324456298
DNAAF1	0.9797277109521909
TAF1C	2.4181064239880605
ADAD2	1.1293771963488575
KCNG4	0.015907252903908358
WFDC1	1.7716604168165466
ATP2C2	1.5081962480699407
TLDC1	1.7657055248784184
COTL1	2.205239243925739
KLHL36	2.0026296815096387
USP10	2.207265251167891
CRISPLD2	2.536639274737873
ZDHHC7	2.3708381689980556
KIAA0513	1.5073454130419126
FAM92B	0.1920398781320366
GSE1	2.193082902310774
GINS2	1.1699887105071156
C16orf74	1.5309037675661843
EMC8	2.1806347529392744
COX4I1	2.739808709325132
IRF8	1.9277965536160107
FOXF1	1.3745738490056119
MTHFSD	1.8260350580505664
FOXC2	1.2955342150303717
FOXL1	1.0493114447972418
C16orf95	0.5797484744281303
FBXO31	2.3665218516607016
MAP1LC3B	2.5937814942290536
ZCCHC14	2.1424462427486444
JPH3	0.18482503050349175
KLHDC4	1.9457645222154334
SLC7A5	1.9104654472463583
CA5A	0.03829422263376093
BANP	1.6585678551669158
ZNF469	0.9623457919304012
ZFPM1	1.33514789374149
ZC3H18	2.2304211123290303
IL17C	0.12324956326029983
CYBA	2.3533748663192275
MVD	2.127953652759573
SNAI3	0.8574906813495862
RNF166	1.9784510823021924
CTU2	1.942048193586564
PIEZO1	2.4823336785602006
CDT1	0.9619964634272428
APRT	2.6457188089171813
GALNS	1.9518520100722614
TRAPPC2L	2.214098969023179
PABPN1L	0.30196369573603726
CBFA2T3	1.9093218907675857
ACSF3	1.8059233397461718
CDH15	0.23177520655375858
SLC22A31	0.5327283745438238
ZNF778	1.423968586020214
ANKRD11	2.127548720612645
SPG7	2.2862927085876583
RPL13	3.094931026446296
CPNE7	1.3182413999999503
DPEP1	0.8912984377589758
CHMP1A	2.490160665019476
SPATA33	1.4568602473104357
CDK10	2.141495713377488
SPATA2L	1.470923613833772
VPS9D1	2.0847043297031953
ZNF276	2.182600757439337
FANCA	0.9552763260218836
SPIRE2	1.3161824025327356
TCF25	2.539183824222028
MC1R	1.5881828879177213
TUBB3	0.26059102499878634
DEF8	2.183402401135358
CENPBD1	1.7179755638818823
DBNDD1	1.6207725868255027
GAS8	2.027043729418292
PRDM7	0.031284207905489754
DOC2B	1.7874433911413736
RPH3AL	1.737593844746941
C17orf97	1.4978092109137804
VPS53	1.6624227667582183
FAM57A	1.8287654891280758
GEMIN4	2.039578330712401
GLOD4	2.3386764789215877
NXN	2.144674489985751
TIMM22	2.186854448151964
ABR	2.004576687281586
BHLHA9	0.07000867678913442
TUSC5	2.624967348444454
YWHAE	2.7917659686545413
CRK	2.4009469088311093
MYO1C	2.6684500403014795
INPP5K	2.369558024313986
PITPNA	2.400499428582098
SLC43A2	1.8277047940515343
SCARF1	2.235954850887869
RILP	2.188051762401703
PRPF8	2.5719707464606363
TLCD2	1.6112289240635893
WDR81	2.1609685970204353
SERPINF2	2.297243562520416
SERPINF1	2.9261290002127724
SMYD4	1.8638641587266758
RPA1	2.2785674218912377
RTN4RL1	1.9745386525033932
DPH1	2.2668249340109723
HIC1	2.066317631327898
SMG6	2.0362238228496863
SRR	1.6382112312740016
TSR1	2.1767337847401347
SGSM2	2.4567318242285845
MNT	2.046393145731097
METTL16	1.767602695651969
PAFAH1B1	2.4158804377801264
CLUH	2.3691625240759695
RAP1GAP2	1.8855414128954746
OR1D5	0.005986482786668468
OR1D2	0.010184918375282091
OR1G1	0.01348556987325364
OR1A2	0.007635342689522056
OR1A1	0.0043815671486921405
OR3A2	0.2075920287873177
OR3A1	0.09681249393502264
OR1E1	0.2652246386948997
OR3A3	0.09262209488814294
OR1E2	0.049946503645512945
SPATA22	0.7076907585852346
ASPA	1.6900990201495807
TRPV3	0.4951578478574084
TRPV1	0.5273223363153311
CTNS	2.0440648384260913
TAX1BP3	2.4759712443500397
EMC6	1.7867246003037798
P2RX5	1.0558018689967335
ITGAE	1.7671324786458564
CAMKK1	1.8309881789659086
P2RX1	1.494856074902565
ATP2A3	2.0409389700582525
ZZEF1	2.0869260061668524
CYB5D2	2.2010573958073136
ANKFY1	2.1416872290928723
UBE2G1	2.1916591430906838
SPNS3	0.6468637138507243
SPNS2	2.2304026674417354
MYBBP1A	2.31739413760281
GGT6	1.7334901596989638
SMTNL2	1.464619530628469
ALOX15	0.9546593163830622
PELP1	2.2566874144834004
ARRB2	2.2574060746414357
MED11	1.7246529214149169
CXCL16	2.198832551350054
ZMYND15	1.570476436837412
TM4SF5	0.09927387553076404
VMO1	1.442935940967409
GLTPD2	0.8760812902389834
PSMB6	2.649160085331266
PLD2	2.2970456923096174
MINK1	2.4371072719322187
CHRNE	1.3569859248322842
GP1BA	0.8440913615349486
SLC25A11	2.452468963400046
RNF167	2.5520382737440035
PFN1	2.9108146055325195
ENO3	1.7876599780959537
SPAG7	2.301364258949059
CAMTA2	2.347152378985024
INCA1	1.5536555638927576
KIF1C	2.4390573264403446
SLC52A1	0.5204697886581872
ZFP3	1.6043563235774114
ZNF232	1.8419589855602114
USP6	1.2360022827706454
ZNF594	1.5075753427815048
SCIMP	1.0497130934935057
RABEP1	2.347376783156448
NUP88	2.2118478976908285
RPAIN	2.098739005587949
C1QBP	2.5053152449652387
DHX33	1.9395153784816321
DERL2	2.0669098139471633
MIS12	2.082342508045542
NLRP1	2.238073782367679
WSCD1	1.2194782636873323
AIPL1	0.010983547200369677
PITPNM3	0.9607865987515269
KIAA0753	1.8642321478205395
TXNDC17	2.0781910524513156
MED31	2.043174519844454
C17orf100	1.3510493597029953
SLC13A5	0.6459312870977426
XAF1	2.313064473209504
FBXO39	0.7275439091081489
TEKT1	0.11094572389097657
ALOX12	1.199904124418525
RNASEK	2.1345161460327198
C17orf49	1.5791916347170305
BCL6B	2.0926777188484023
SLC16A13	1.4242051098166897
SLC16A11	1.6435481054888073
CLEC10A	1.7406807573902483
ASGR2	0.7302873777034709
ASGR1	1.0842723482929504
DLG4	1.9870623567600967
ACADVL	2.901262397887694
DVL2	2.263644595989943
PHF23	2.1552273477082156
CTDNEP1	2.65248031982295
ELP5	2.25455507303747
CLDN7	2.3253931963993164
SLC2A4	1.9827626318840286
YBX2	1.8187868373930314
EIF5A	2.7281103981023707
NEURL4	2.075087580025506
ACAP1	1.6481473261257467
KCTD11	2.003855435517357
TMEM95	0.09229170084003918
TNK1	1.843644822340571
NLGN2	2.303418673592059
SPEM1	0.17396627540675436
TMEM102	1.683733549369512
FGF11	1.5189956634195882
CHRNB1	1.6832132544836753
ZBTB4	2.4460327094234846
SLC35G6	0.12756590295941572
POLR2A	2.5098482754938467
TNFSF12	2.5443786249016673
TNFSF13	2.020462636656282
SENP3	2.327504984267953
SENP3-EIF4A1	2.364474238197859
EIF4A1	2.852208681104195
CD68	2.547346822580733
MPDU1	2.1252569363263176
SOX15	1.410432553583065
FXR2	2.265993058481699
SAT2	2.6073689004773195
SHBG	0.6361644508645721
ATP1B2	1.8390816041559026
TP53	2.250719593915242
WRAP53	1.8325545594668684
EFNB3	1.632122526469303
DNAH2	0.6040994084942732
KDM6B	2.1548899876147773
TMEM88	2.2575294028351607
CYB5D1	2.1074436362685267
CHD3	2.3958059599360833
KCNAB3	1.2666399757359568
TRAPPC1	2.718232034048987
CNTROB	2.154186306386062
GUCY2D	0.30944962808833937
ALOX15B	2.1784382374705853
ALOX12B	0.18015400036645235
ALOXE3	0.41230130659968484
HES7	0.6498308917702285
PER1	2.7170349318005145
VAMP2	0.04762714023056609
TMEM107	1.695301609032991
AURKB	0.9803852131691472
CTC1	2.1642692468652927
PFAS	1.9354075388290257
SLC25A35	1.958384589506244
ARHGEF15	2.4501922843187014
ODF4	0.09502553488040935
RPL26	2.9899789534416015
RNF222	0.3082051836287329
NDEL1	2.2816818530398812
MYH10	2.22175863509961
CCDC42	0.1381892696567503
SPDYE4	0.07731926599993663
MFSD6L	0.6455612476927892
PIK3R6	1.0325690668625318
PIK3R5	1.5287976146834565
NTN1	1.8191743189247698
STX8	2.057711873560737
USP43	1.3581742425378476
DHRS7C	0.31867225342084005
GLP2R	0.8949035854201205
RCVRN	0.44021590411059036
GAS7	2.051566011009469
MYH13	0.1338763468049273
MYH8	0.09460287286753755
MYH4	0.09092159890144505
MYH1	1.129209396966128
MYH2	1.300600411153372
MYH3	1.4462400321777773
SCO1	2.164924465434041
ADPRM	2.1500847480355225
TMEM220	1.8191699970642048
PIRT	0.07011451966398387
SHISA6	0.9862238670307264
DNAH9	0.4722044295930415
ZNF18	1.8186921017956232
MAP2K4	2.0851243505668062
MYOCD	1.3081598923121762
ARHGAP44	1.7156220205207486
ELAC2	2.358111896934789
HS3ST3A1	0.6100488079292443
COX10	1.8587458915199577
CDRT15	0.18696426088231088
HS3ST3B1	1.0650638939804478
PMP22	2.8007749251450917
TEKT3	0.828991766585466
CDRT4	0.2536267593917879
TVP23C	0.9606117588936453
CDRT1	0.4906394948195761
TRIM16	0.9162629129829651
ZNF286A	0.13778100605258928
TBC1D26	0.07799644853999192
ADORA2B	1.1846984127933489
ZSWIM7	2.1201197440262383
TTC19	2.2880413240778643
NCOR1	2.1262214801876063
PIGL	1.9964758017368145
CENPV	1.8921974896391565
UBB	2.9623732342572886
TRPV2	2.033178075421301
ZNF287	1.4585004520120488
ZNF624	1.211680703644068
CCDC144A	0.06106845151808511
TNFRSF13B	0.38312784007362904
MPRIP	2.3073199192128055
PLD6	1.1884004849615257
FLCN	2.29735325200249
COPS3	2.3563954593699585
NT5M	1.3575972041191484
MED9	2.0234795216709203
RASD1	2.7818459175061636
PEMT	2.5549987087383066
RAI1	1.932385889636863
SREBF1	2.523490730428871
TOM1L2	2.207615312186871
ATPAF2	1.914892426952726
GID4	1.832131043195839
DRG2	2.274539979328245
MYO15A	0.6628055857173513
ALKBH5	2.4551851882001183
LLGL1	2.0652253048802494
