0,1,2,3,4,5
ENSG00000158113,LRRC43,protein_coding,122167738,122203471,12
ENSG00000266053,NDUFV2-AS1,antisense_RNA,9121265,9136645,18
ENSG00000227959,AL451042.2,antisense_RNA,16155211,16157329,1
ENSG00000275175,AC106028.5,lincRNA,92819598,92819992,15
ENSG00000233953,AC009970.1,antisense_RNA,60495686,60499964,2
ENSG00000273284,AP001033.2,sense_intronic,9259388,9260390,18
ENSG00000249213,AC079097.1,processed_pseudogene,26254883,26256628,8
ENSG00000230476,OFD1P9Y,unprocessed_pseudogene,22580989,22614081,Y
ENSG00000224086,AC245452.1,antisense_RNA,21938293,21977632,22
ENSG00000250591,PRSS3P1,unprocessed_pseudogene,142760415,142763943,7
ENSG00000177993,ZNRF3-AS1,antisense_RNA,29024999,29031476,22
ENSG00000275896,PRSS2,protein_coding,142760398,142774564,7
ENSG00000235786,ZNRF3-IT1,sense_intronic,28992721,29018620,22
ENSG00000183579,ZNRF3,protein_coding,28883592,29057487,22
ENSG00000273589,AC008175.2,unprocessed_pseudogene,22646031,22646327,Y
ENSG00000188525,AC010969.1,antisense_RNA,10003158,10006030,2
ENSG00000120832,MTERF2,protein_coding,106977291,106987166,12
ENSG00000229007,EXOSC3P1,processed_pseudogene,32496812,32497311,21
ENSG00000260476,AC104794.3,lincRNA,10021578,10022825,2
ENSG00000077942,FBLN1,protein_coding,45502238,45601135,22
ENSG00000260077,AC104794.2,lincRNA,10039092,10040663,2
ENSG00000166979,EVA1C,protein_coding,32412006,32515397,21
ENSG00000224657,RBMY2BP,transcribed_unprocessed_pseudogene,22649245,22658878,Y
ENSG00000236601,AL732372.1,lincRNA,358857,366052,1
ENSG00000239784,RPL23AP1,transcribed_processed_pseudogene,29724118,29724588,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000206508,HLA-F-AS1,processed_transcript,29724050,29746500,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000284733,OR4F29,protein_coding,450703,451697,1
ENSG00000224917,AC016694.1,unprocessed_pseudogene,22670616,22672859,Y
ENSG00000164181,ELOVL7,protein_coding,60751791,60844389,5
ENSG00000233653,CICP7,processed_pseudogene,487101,489906,1
ENSG00000228463,AP006222.1,transcribed_processed_pseudogene,257864,359681,1
ENSG00000224921,HCG4P11,unprocessed_pseudogene,29720428,29721418,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000236619,HCG9P5,unprocessed_pseudogene,29745740,29745964,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000235290,HLA-W,unprocessed_pseudogene,29956596,29958570,6
ENSG00000204622,HLA-J,transcribed_unprocessed_pseudogene,30005971,30009956,6
ENSG00000235483,GYG2-AS1,antisense_RNA,2852740,2853760,X
ENSG00000269732,WBP1LP7,processed_pseudogene,439870,440232,1
ENSG00000206509,HLA-F,protein_coding,29720222,29735978,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000151135,TMEM263,protein_coding,106955719,106978778,12
ENSG00000237094,AL732372.2,transcribed_unprocessed_pseudogene,365389,522928,1
ENSG00000056998,GYG2,protein_coding,2828788,2882820,X
ENSG00000225431,LINC01671,lincRNA,42599280,42615058,21
ENSG00000204671,IL31,protein_coding,122172030,122174199,12
ENSG00000223639,CLIC1,protein_coding,31721342,31730525,CHR_HSCHR6_MHC_SSTO_CTG1
ENSG00000235023,AP001626.1,antisense_RNA,42648271,42651244,21
ENSG00000250345,AC104090.1,processed_pseudogene,143760399,143762093,4
ENSG00000180644,PRF1,protein_coding,70597348,70602775,10
ENSG00000250504,KRT18P51,processed_pseudogene,144572238,144572983,4
ENSG00000240132,ETF1P2,processed_pseudogene,151501878,151503463,7
ENSG00000233265,MICF,unprocessed_pseudogene,29852363,29852491,6
ENSG00000235963,MCCD1P1,unprocessed_pseudogene,29907783,29908645,6
ENSG00000238024,DDX39BP2,unprocessed_pseudogene,29993209,29993605,6
ENSG00000233677,DDX39BP1,unprocessed_pseudogene,29906543,29906909,6
ENSG00000237669,HCG4P3,unprocessed_pseudogene,30006121,30007116,6
ENSG00000243661,WBP1LP1,processed_pseudogene,142778642,142779537,7
ENSG00000120913,PDLIM2,protein_coding,22578279,22598025,8
ENSG00000204625,HCG9,lincRNA,29975112,29978410,6
ENSG00000282431,TRBD1,TR_D_gene,142786213,142786224,7
ENSG00000125656,CLPP,protein_coding,6361452,6368908,19
ENSG00000232757,ETF1P1,processed_pseudogene,30031713,30033003,6
ENSG00000165685,TMEM52B,protein_coding,10170542,10191801,12
ENSG00000166888,STAT6,protein_coding,57095408,57132139,12
ENSG00000228078,HLA-U,unprocessed_pseudogene,29934101,29934286,6
ENSG00000206503,HLA-A,protein_coding,29941260,29945884,6
ENSG00000177225,GATD1,protein_coding,767220,777488,11
ENSG00000236503,AC009784.1,processed_pseudogene,136262558,136263017,7
ENSG00000232053,AC078845.1,lincRNA,136092925,136437426,7
ENSG00000258098,LINC02286,lincRNA,25124487,25126998,14
ENSG00000234871,LINC01032,lincRNA,192937300,192948257,1
ENSG00000257179,HMGN2P6,processed_pseudogene,25267064,25267336,14
ENSG00000234473,ZNF101P2,processed_pseudogene,192993449,192994677,1
ENSG00000182566,CLEC4G,protein_coding,7728957,7733906,19
ENSG00000259040,BLOC1S5-TXNDC5,protein_coding,7881522,8064364,6
ENSG00000258275,OR7K1P,unprocessed_pseudogene,25357764,25358689,14
ENSG00000101945,SUV39H1,protein_coding,48695554,48709012,X
ENSG00000129474,AJUBA,protein_coding,22971174,22982642,14
ENSG00000250575,AL732372.3,unprocessed_pseudogene,491225,493241,1
ENSG00000236679,RPL23AP24,processed_pseudogene,347982,348366,1
ENSG00000147457,CHMP7,protein_coding,23243637,23262000,8
ENSG00000182983,ZNF662,protein_coding,42905731,42917641,3
ENSG00000173213,TUBB8P12,transcribed_unprocessed_pseudogene,47390,49557,18
ENSG00000265818,EEF1E1-BLOC1S5,protein_coding,8015726,8102530,6
ENSG00000269802,AC011491.3,antisense_RNA,6343761,6362149,19
ENSG00000229915,AC016999.1,antisense_RNA,238427077,238427729,2
ENSG00000188428,BLOC1S5,protein_coding,8013567,8064414,6
ENSG00000243721,RPL23AP63,processed_pseudogene,43718676,43719146,11
ENSG00000173391,OLR1,protein_coding,10158301,10172138,12
ENSG00000065802,ASB1,protein_coding,238426742,238452250,2
ENSG00000149084,HSD17B12,protein_coding,43680558,43856617,11
ENSG00000131791,PRKAB2,protein_coding,147155106,147172550,1
ENSG00000255817,AC025576.2,antisense_RNA,64108763,64120489,12
ENSG00000242087,RPL36AP41,processed_pseudogene,63871739,63872044,12
ENSG00000282965,AP001005.4,lincRNA,49815,73545,18
ENSG00000251229,AL645924.2,processed_pseudogene,2505081,2506279,4
ENSG00000255780,AC020611.1,processed_pseudogene,64032412,64032665,12
ENSG00000205452,AC133561.2,lincRNA,33972912,33976346,16
ENSG00000256399,AC079866.1,processed_pseudogene,63887379,63888598,12
ENSG00000206113,CFAP99,protein_coding,2418974,2462942,4
ENSG00000196935,SRGAP1,protein_coding,63844293,64162221,12
ENSG00000272888,LINC01578,processed_transcript,92882707,92899701,15
ENSG00000198555,AC133561.1,unprocessed_pseudogene,33976039,33987630,16
ENSG00000100325,ASCC2,protein_coding,29788608,29838304,22
ENSG00000262050,AC005696.1,antisense_RNA,2712309,2712833,17
ENSG00000139597,N4BP2L1,protein_coding,32400723,32428311,13
ENSG00000171658,NMRAL2P,transcribed_unprocessed_pseudogene,185959943,185980872,3
ENSG00000225611,LINC02158,antisense_RNA,42770612,42773635,3
ENSG00000144649,FAM198A,protein_coding,42979267,43060211,3
ENSG00000001626,CFTR,protein_coding,117465784,117715971,7
ENSG00000232378,RPL29P28,processed_pseudogene,36926438,36927219,13
ENSG00000271302,AC105254.2,processed_pseudogene,121118299,121118734,4
ENSG00000257976,AL079352.1,processed_pseudogene,25431193,25432234,14
ENSG00000125386,FAM193A,protein_coding,2536631,2732565,4
ENSG00000112561,TFEB,protein_coding,41683978,41736259,6
ENSG00000232828,AC231533.1,antisense_RNA,48698963,48737163,X
ENSG00000124802,EEF1E1,protein_coding,8073360,8102578,6
ENSG00000276504,TFPT,protein_coding,54107066,54115801,CHR_HSCHR19_4_CTG3_1
ENSG00000173575,CHD2,protein_coding,92900189,93028005,15
ENSG00000260859,AC025280.1,sense_intronic,84828263,84829242,16
ENSG00000279622,AC025280.2,TEC,84917377,84919923,16
ENSG00000103196,CRISPLD2,protein_coding,84819984,84920768,16
ENSG00000273726,CU104682.1,processed_pseudogene,54268639,54269669,CHR_HSCHR19LRC_PGF2_CTG3_1
ENSG00000187792,ZNF70,protein_coding,23738678,23751092,22
ENSG00000246339,EXTL3-AS1,antisense_RNA,28696198,28701464,8
ENSG00000181061,HIGD1A,protein_coding,42784298,42804531,3
ENSG00000012232,EXTL3,protein_coding,28600469,28755599,8
ENSG00000128218,VPREB3,protein_coding,23752743,23754468,22
ENSG00000270210,AC104695.2,lincRNA,28425945,28426719,2
ENSG00000256433,AC005840.3,lincRNA,6393905,6396148,12
ENSG00000276627,AL117372.1,lincRNA,60761874,60767279,20
ENSG00000227938,AC104695.1,lincRNA,28448167,28450184,2
ENSG00000217746,AL096800.1,processed_pseudogene,7938430,7939322,6
ENSG00000257285,AL132780.1,antisense_RNA,22929609,22955562,14
ENSG00000219941,KRT18P50,processed_pseudogene,95991107,95992349,6
ENSG00000120937,NPPB,protein_coding,11857464,11858931,1
ENSG00000109881,CCDC34,protein_coding,27330827,27363868,11
ENSG00000239264,TXNDC5,protein_coding,7881517,7910814,6
ENSG00000079393,DUSP13,protein_coding,75094432,75109221,10
ENSG00000164823,OSGIN2,protein_coding,89901859,89927888,8
ENSG00000259132,AL132780.3,protein_coding,22946270,22982258,14
ENSG00000213942,AC005840.1,processed_pseudogene,6409637,6410013,12
ENSG00000092036,HAUS4,protein_coding,22946228,22957161,14
ENSG00000166961,MS4A15,protein_coding,60756953,60776732,11
ENSG00000224906,AC005840.2,processed_pseudogene,6438498,6438852,12
ENSG00000224904,AL021155.1,processed_pseudogene,11877770,11880406,1
ENSG00000250479,CHCHD10,protein_coding,23765834,23768443,22
ENSG00000116685,KIAA2013,protein_coding,11919591,11926428,1
ENSG00000283341,AC068205.2,processed_transcript,43578889,43840030,11
ENSG00000261035,AL139348.1,lincRNA,60812004,60814211,20
ENSG00000224672,RPL17P10,processed_pseudogene,201102089,201102957,2
ENSG00000232719,AC007272.1,lincRNA,201101382,201103136,2
ENSG00000099953,MMP11,protein_coding,23768226,23784316,22
ENSG00000229755,AL121910.1,lincRNA,61077224,61077816,20
ENSG00000233764,MTCO1P20,processed_pseudogene,36172422,36172779,22
ENSG00000144648,ACKR2,protein_coding,42804752,42887974,3
ENSG00000283393,AC068205.3,processed_pseudogene,43718676,43719143,11
ENSG00000283375,AC087521.4,antisense_RNA,43855913,43856404,11
ENSG00000231576,MTCO2P20,processed_pseudogene,36172934,36173948,22
ENSG00000283483,AC068205.4,processed_pseudogene,43733761,43734564,11
ENSG00000251197,MICE,transcribed_unprocessed_pseudogene,29739180,29746420,CHR_HSCHR6_MHC_QBL_CTG1
ENSG00000235661,MIR670HG,lincRNA,43569306,43570395,11
ENSG00000255629,AC025576.1,antisense_RNA,64146388,64147857,12
ENSG00000235943,TMEM212-IT1,sense_intronic,171894436,171895240,3
ENSG00000256571,AC079866.2,sense_intronic,63878787,63879474,12
ENSG00000246250,AC087521.2,antisense_RNA,43829709,43880726,11
ENSG00000275145,FRG1,protein_coding,189944765,189967182,CHR_HSCHR4_6_CTG12
ENSG00000255886,AC020611.2,antisense_RNA,64038562,64097618,12
ENSG00000186329,TMEM212,protein_coding,171843349,171938715,3
ENSG00000264490,BX640514.1,lincRNA,62575590,62577507,20
ENSG00000266389,AC002091.2,lincRNA,8965896,8967070,17
ENSG00000131781,FMO5,protein_coding,147175351,147243050,1
ENSG00000265975,AC002091.1,lincRNA,8967523,8976995,17
ENSG00000237948,MTATP6P20,processed_pseudogene,36174261,36174822,22
ENSG00000238026,AC117434.1,processed_pseudogene,176113702,176114537,3
ENSG00000254512,PHBP2,processed_pseudogene,43733759,43734564,11
ENSG00000225557,MTCO3P20,processed_pseudogene,36175167,36175854,22
ENSG00000283217,AC068205.1,lincRNA,43556436,43673393,11
ENSG00000273812,BX640514.2,lincRNA,62596732,62603115,20
ENSG00000274041,AC012314.4,antisense_RNA,54119637,54125468,CHR_HSCHR19_4_CTG3_1
ENSG00000237129,MTCYBP34,processed_pseudogene,36175857,36176526,22
ENSG00000270008,AL137247.1,processed_transcript,32425358,32432954,13
ENSG00000165097,KDM1B,protein_coding,18155329,18223853,6
ENSG00000166090,IL25,protein_coding,23372809,23376403,14
ENSG00000229800,ATP8A2P2,processed_pseudogene,32477274,32478841,13
ENSG00000229882,AL450469.1,antisense_RNA,62633772,62635862,20
ENSG00000275885,PRPF31,protein_coding,54115536,54131896,CHR_HSCHR19_4_CTG3_1
ENSG00000229088,MTND1P10,processed_pseudogene,36178554,36179385,22
ENSG00000232121,AL450469.2,antisense_RNA,62633681,62635504,20
ENSG00000184281,TSSC4,protein_coding,2400488,2403878,11
ENSG00000234717,TMEM212-AS1,lincRNA,171876352,171900740,3
ENSG00000223715,LINC01208,lincRNA,176604143,176635532,3
ENSG00000229606,LINC01718,lincRNA,61079140,61080179,20
ENSG00000274723,AC079906.1,lincRNA,46970504,46972155,12
ENSG00000259727,AC103740.2,lincRNA,62895812,62899543,15
ENSG00000189229,AC069277.1,lincRNA,6490479,6736129,3
ENSG00000146733,PSPH,protein_coding,56011051,56051604,7
ENSG00000279521,AL359396.1,TEC,25820366,25822741,14
ENSG00000114993,RTKN,protein_coding,74425836,74442422,2
ENSG00000271787,AC104794.4,antisense_RNA,10054421,10054866,2
ENSG00000172059,KLF11,protein_coding,10042849,10054836,2
ENSG00000272308,AC104113.1,lincRNA,60866457,60866935,5
ENSG00000273328,AC099329.2,processed_transcript,42809414,42908105,3
ENSG00000270207,AC068313.1,antisense_RNA,7606890,7607897,3
ENSG00000257986,LINC02306,lincRNA,25835858,26143305,14
ENSG00000277641,WNT3,protein_coding,46591415,46662074,CHR_HSCHR17_2_CTG5
ENSG00000226258,GRM7-AS3,lincRNA,6631689,6805449,3
ENSG00000010282,HHATL,protein_coding,42692663,42702827,3
ENSG00000257503,CYB5AP5,processed_pseudogene,26208036,26208424,14
ENSG00000233252,CRIP1P1,processed_pseudogene,12673699,12673883,3
ENSG00000262920,AC129507.4,antisense_RNA,321392,322453,17
ENSG00000257359,AC073863.1,antisense_RNA,113932569,113937255,12
ENSG00000262061,AC129507.1,processed_transcript,331205,333488,17
ENSG00000276317,AL357033.3,antisense_RNA,62651272,62652186,20
ENSG00000122965,RBM19,protein_coding,113816738,113966371,12
ENSG00000219294,PIP5K1P1,processed_pseudogene,7986537,7988192,6
ENSG00000262558,AC129507.3,antisense_RNA,354737,356882,17
ENSG00000232803,SLCO4A1-AS1,antisense_RNA,62663019,62666724,20
ENSG00000153162,BMP6,protein_coding,7726797,7881422,6
ENSG00000083622,AC000061.1,antisense_RNA,117604791,117647415,7
ENSG00000274346,AC016999.2,unprocessed_pseudogene,238454908,238457520,2
ENSG00000124356,STAMBP,protein_coding,73828916,73873659,2
ENSG00000276077,CU633904.1,lincRNA,7430659,7469007,21
ENSG00000181031,RPH3AL,protein_coding,212389,386254,17
ENSG00000242364,AC108725.1,processed_pseudogene,73648399,73648807,3
ENSG00000268433,MTDHP3,processed_pseudogene,21677550,21678221,19
ENSG00000225493,LINC01107,lincRNA,238510690,238555054,2
ENSG00000268535,MTDHP4,processed_pseudogene,21709522,21710191,19
ENSG00000169314,C22orf15,protein_coding,23763021,23765861,22
ENSG00000234279,LINC01937,lincRNA,238720324,238740780,2
ENSG00000115053,NCL,protein_coding,231453531,231483641,2
ENSG00000224252,AC113618.1,processed_pseudogene,238735263,238735547,2
ENSG00000268117,VN1R84P,unprocessed_pseudogene,21719801,21720035,19
ENSG00000277496,AL357033.4,antisense_RNA,62648961,62650767,20
ENSG00000230727,RBMY2WP,unprocessed_pseudogene,22762851,22769787,Y
ENSG00000101187,SLCO4A1,protein_coding,62642445,62685785,20
ENSG00000237665,GRM7-AS2,antisense_RNA,6892632,6894022,3
ENSG00000147113,CXorf36,protein_coding,45148374,45200901,X
ENSG00000280609,AL139246.6,TEC,2566410,2569888,CHR_HSCHR1_1_CTG3
ENSG00000223719,AC069277.2,processed_pseudogene,6692319,6693088,3
ENSG00000281740,AL139246.10,lincRNA,2581560,2584534,CHR_HSCHR1_1_CTG3
ENSG00000236152,MRPS36P1,processed_pseudogene,6773037,6773343,3
ENSG00000260926,AC016134.1,lincRNA,41609466,41612727,15
ENSG00000233847,AC022445.1,antisense_RNA,60917490,60919573,5
ENSG00000282154,TRBJ2-6,TR_J_gene,142858332,142858384,CHR_HSCHR7_2_CTG6
ENSG00000228240,TTTY17A,lincRNA,22851584,22852715,Y
ENSG00000282392,TRBJ2-7,TR_J_gene,142858549,142858595,CHR_HSCHR7_2_CTG6
ENSG00000049167,ERCC8,protein_coding,60873831,60945073,5
ENSG00000169629,RGPD8,protein_coding,112370092,112434488,2
ENSG00000235995,UBE2V1P6,processed_pseudogene,169115195,169115680,2
ENSG00000180921,FAM83H,protein_coding,143723933,143733801,8
ENSG00000225327,USP17L3,protein_coding,7976393,7977985,8
ENSG00000225725,FAM66E,lincRNA,7955014,8008755,8
ENSG00000227751,AC004824.1,antisense_RNA,17406760,17407382,1
ENSG00000226066,AC009541.1,processed_pseudogene,136485656,136488317,7
ENSG00000179051,RCC2,protein_coding,17406760,17439724,1
ENSG00000172461,FUT9,protein_coding,96015984,96215612,6
ENSG00000279177,FP236241.2,processed_pseudogene,7626344,7627528,21
ENSG00000255211,AC130365.2,unprocessed_pseudogene,7967344,7968544,8
ENSG00000237038,USP17L8,protein_coding,7971661,7973253,8
ENSG00000259609,AC027807.1,unprocessed_pseudogene,84053113,84080097,15
ENSG00000205989,DEFB109C,unprocessed_pseudogene,7990415,7997521,8
ENSG00000230658,KLHL7-AS1,lincRNA,23101228,23105703,7
ENSG00000223657,KRT8P51,processed_pseudogene,136938280,136938553,7
ENSG00000275572,GRIFIN,protein_coding,2474844,2476894,7
ENSG00000259404,EFTUD1P1,transcribed_unprocessed_pseudogene,84080168,84126604,15
ENSG00000181072,CHRM2,protein_coding,136868669,137020255,7
ENSG00000116017,ARID3A,protein_coding,925781,975934,19
ENSG00000055332,EIF2AK2,protein_coding,37099210,37157065,2
ENSG00000086232,EIF2AK1,protein_coding,6022244,6059230,7
ENSG00000229491,AC136489.1,antisense_RNA,45183251,45333917,X
ENSG00000280807,TUBGCP5,protein_coding,23036897,23039673,CHR_HSCHR15_2_CTG3
ENSG00000277991,FP236241.1,lincRNA,7669397,7681742,21
ENSG00000203499,IQANK1,protein_coding,143734140,143790644,8
ENSG00000165066,NKX6-3,protein_coding,41645178,41650669,8
ENSG00000215301,DDX3X,protein_coding,41333348,41364472,X
ENSG00000261041,AC138749.3,unprocessed_pseudogene,28545912,28549777,15
ENSG00000254973,AC105219.4,lincRNA,143758153,143771822,8
ENSG00000140259,MFAP1,protein_coding,43804492,43824802,15
ENSG00000276849,TRBC2,TR_C_gene,142862134,142863838,CHR_HSCHR7_2_CTG6
ENSG00000227717,AC138749.1,unprocessed_pseudogene,28553638,28561379,15
ENSG00000260444,AC138749.2,unprocessed_pseudogene,28564986,28565152,15
ENSG00000280540,LINC01480,lincRNA,41543524,41545246,CHR_HSCHR19_3_CTG3_1
ENSG00000237401,LINC01304,lincRNA,3957655,3974070,2
ENSG00000261581,HERC2P11,unprocessed_pseudogene,28575019,28579400,15
ENSG00000167046,AL357033.1,antisense_RNA,62640719,62643304,20
ENSG00000228308,LINC01209,lincRNA,176814155,176817001,3
ENSG00000232461,AC092920.1,lincRNA,176643941,176867838,3
ENSG00000139192,TAPBPL,protein_coding,6451690,6466517,12
ENSG00000124688,MAD2L1BP,protein_coding,43629540,43640952,6
ENSG00000277277,CU633980.1,protein_coding,7768884,7770591,21
ENSG00000232437,RPS26P42,processed_pseudogene,75125217,75125862,10
ENSG00000275162,AC005391.1,sense_intronic,956485,958149,19
ENSG00000267159,AC005379.1,antisense_RNA,928259,928817,19
ENSG00000273590,SMIM11B,protein_coding,7744962,7777853,21
ENSG00000260459,FTLP14,processed_pseudogene,68822587,68823070,16
ENSG00000156671,SAMD8,protein_coding,75099586,75182123,10
ENSG00000240006,LINC02004,lincRNA,134313576,134321171,3
ENSG00000260798,AC099314.1,antisense_RNA,68814330,68823526,16
ENSG00000231244,PSMC1P3,processed_pseudogene,136713871,136715188,7
ENSG00000039068,CDH1,protein_coding,68737225,68835548,16
ENSG00000234352,AC009264.1,antisense_RNA,136685559,137182107,7
ENSG00000272443,OR13Z2P,unprocessed_pseudogene,147445579,147446133,1
ENSG00000226653,OR13Z1P,unitary_pseudogene,147419050,147419883,1
ENSG00000273071,AC242426.4,processed_transcript,147173186,147252659,1
ENSG00000067048,DDX3Y,protein_coding,12904108,12920478,Y
ENSG00000272480,OR13Z3P,unprocessed_pseudogene,147482238,147482628,1
ENSG00000258303,AC012464.2,sense_intronic,93836167,93838038,12
ENSG00000236806,RPL7AP15,processed_pseudogene,147223554,147224348,1
ENSG00000258274,AC012085.2,antisense_RNA,93707791,93737823,12
ENSG00000224469,AC009517.1,processed_pseudogene,137164043,137164612,7
ENSG00000231888,MTND5P15,processed_pseudogene,177010719,177011067,3
ENSG00000117308,GALE,protein_coding,23795599,23800804,1
ENSG00000235015,GEMIN2P1,processed_pseudogene,153717303,153718347,1
ENSG00000215032,GNL3LP1,processed_pseudogene,60891935,60893577,5
ENSG00000169372,CRADD,protein_coding,93677375,93894840,12
ENSG00000131778,CHD1L,protein_coding,147242641,147295766,1
ENSG00000106631,MYL7,protein_coding,44138864,44141332,7
ENSG00000269845,AC092364.2,transcribed_processed_pseudogene,21750747,21753438,19
ENSG00000197020,ZNF100,protein_coding,21722766,21767628,19
ENSG00000232616,SKIV2L,protein_coding,32035523,32046194,CHR_HSCHR6_MHC_MCF_CTG1
ENSG00000096080,MRPS18A,protein_coding,43671303,43687791,6
ENSG00000138750,NUP54,protein_coding,76114659,76148515,4
ENSG00000242687,AC004893.2,antisense_RNA,99013165,99048240,7
ENSG00000136717,BIN1,protein_coding,127048027,127107355,2
ENSG00000238109,AC004893.1,processed_pseudogene,98998538,98999930,7
ENSG00000198742,SMURF1,protein_coding,99027438,99144100,7
ENSG00000157999,ANKRD61,protein_coding,6031376,6036386,7
ENSG00000226992,AC145625.1,lincRNA,238788648,238789716,2
ENSG00000106305,AIMP2,protein_coding,6009245,6023834,7
ENSG00000139190,VAMP1,protein_coding,6462237,6470987,12
ENSG00000233608,TWIST2,protein_coding,238848032,238910543,2
ENSG00000262294,AC129507.2,antisense_RNA,352638,357581,17
ENSG00000220773,RPSAP44,processed_pseudogene,54624605,54625488,6
ENSG00000249411,AC022325.1,processed_pseudogene,175017016,175019214,4
ENSG00000220635,KRASP1,processed_pseudogene,54770583,54771134,6
ENSG00000249284,AC095050.2,processed_pseudogene,175286605,175290767,4
ENSG00000224984,AL512363.1,antisense_RNA,54840118,54840855,6
ENSG00000262119,AL079343.1,sense_intronic,26592747,26594517,14
ENSG00000276848,KIR3DX1,protein_coding,54464632,54477600,CHR_HSCHR19LRC_COX1_CTG3_1
ENSG00000139910,NOVA1,protein_coding,26443093,26597754,14
ENSG00000226161,EIF4A1P5,processed_pseudogene,36938400,36939494,13
ENSG00000270028,AC079315.1,antisense_RNA,123925461,123926083,12
ENSG00000119242,CCDC92,protein_coding,123918660,123972831,12
ENSG00000177409,SAMD9L,protein_coding,93130055,93148369,7
ENSG00000248551,AC095050.1,lincRNA,175346358,175403110,4
ENSG00000138316,ADAMTS14,protein_coding,70672803,70762441,10
ENSG00000102174,PHEX,protein_coding,22032441,22251310,X
ENSG00000276829,AC016911.1,unprocessed_pseudogene,22861112,22861834,Y
ENSG00000197302,ZNF720,protein_coding,31713229,31794869,16
ENSG00000269938,AC068790.2,sense_intronic,123968023,123968579,12
ENSG00000273291,AC092042.3,protein_coding,42809446,43055871,3
ENSG00000260633,AC010207.1,lincRNA,134347288,134349233,3
ENSG00000270130,AC068790.7,sense_intronic,123960717,123961244,12
ENSG00000260072,AC008938.1,lincRNA,24472798,24495177,16
ENSG00000215734,MRPL20P1,processed_pseudogene,36994643,36995075,21
ENSG00000256596,AC026358.1,lincRNA,124206228,124209018,12
ENSG00000265182,SRP72P1,processed_pseudogene,49495147,49496896,18
ENSG00000250091,DNAH10OS,protein_coding,123926424,123934984,12
ENSG00000172426,RSPH9,protein_coding,43645046,43672599,6
ENSG00000269997,AC068790.3,sense_intronic,123966077,123966629,12
ENSG00000256827,AC068790.1,processed_pseudogene,124005871,124006225,12
ENSG00000270061,AC068790.5,sense_intronic,123969990,123970344,12
ENSG00000179195,ZNF664,protein_coding,123971845,124015439,12
ENSG00000232518,AC074366.1,antisense_RNA,38668202,38671421,2
ENSG00000269899,AC025857.2,sense_intronic,11846154,11846391,8
ENSG00000143891,GALM,protein_coding,38665910,38741237,2
ENSG00000164733,CTSB,protein_coding,11842524,11869448,8
ENSG00000206552,KRBOX1-AS1,antisense_RNA,42934252,42936785,3
ENSG00000280571,AC099329.3,protein_coding,42757177,42804518,3
ENSG00000114019,AMOTL2,protein_coding,134355874,134375479,3
ENSG00000232375,AC092042.2,unprocessed_pseudogene,43037121,43037451,3
ENSG00000180432,CYP8B1,protein_coding,42856005,42876165,3
ENSG00000276061,NDUFA3,protein_coding,54102782,54108779,CHR_HSCHR19_4_CTG3_1
ENSG00000232285,ELOBP3,processed_pseudogene,48780602,48780895,2
ENSG00000235288,AC099329.1,antisense_RNA,42785087,42852428,3
ENSG00000274968,AC008746.2,unprocessed_pseudogene,54529653,54529961,CHR_HSCHR19_4_CTG3_1
ENSG00000282297,TRBV30,TR_V_gene,142873679,142874492,CHR_HSCHR7_2_CTG6
ENSG00000230970,HHATL-AS1,antisense_RNA,42702653,42706776,3
ENSG00000236993,GAPDHP21,processed_pseudogene,55667341,55668350,10
ENSG00000282890,AC009975.1,lincRNA,48809340,49419013,2
ENSG00000173811,CCDC13-AS1,antisense_RNA,42732575,42746768,3
ENSG00000214602,CTBP2P5,processed_pseudogene,48915267,48916530,2
ENSG00000282998,AC009975.2,lincRNA,49202126,49451896,2
ENSG00000170820,FSHR,protein_coding,48962157,49154537,2
ENSG00000065320,NTN1,protein_coding,9021542,9244000,17
ENSG00000277656,GSTT1,protein_coding,24033952,24042493,CHR_HSCHR22_1_CTG7
ENSG00000244607,CCDC13,protein_coding,42692663,42773253,3
ENSG00000261116,AL049555.1,sense_overlapping,54943167,54945099,6
ENSG00000264464,AC091170.1,lincRNA,49499390,49501860,18
ENSG00000168143,FAM83B,protein_coding,54846771,54942022,6
ENSG00000259810,AC002519.1,sense_intronic,31788202,31790993,16
ENSG00000155749,ALS2CR12,protein_coding,201288271,201357398,2
ENSG00000104695,PPP2CB,protein_coding,30774457,30814314,8
ENSG00000179387,ELMOD2,protein_coding,140524158,140553770,4
ENSG00000152133,GPATCH11,protein_coding,37084451,37099244,2
ENSG00000249945,AC131094.1,lincRNA,175458289,175466697,4
ENSG00000251174,TSEN2P1,processed_pseudogene,175494614,175496000,4
ENSG00000231130,HLA-T,unprocessed_pseudogene,29896654,29897786,6
ENSG00000262966,AC005695.1,antisense_RNA,9171068,9179118,17
ENSG00000183386,FHL3,protein_coding,37996770,38005606,1
ENSG00000204632,HLA-G,protein_coding,29826967,29831125,6
ENSG00000273816,AC005695.3,lincRNA,9244666,9244897,17
ENSG00000247624,CPEB2-AS1,lincRNA,14909961,15002045,4
ENSG00000241852,C8orf58,protein_coding,22599601,22604150,8
